655,0.0
656,1.0
657,1.0
658,1.0
659,0.0
660,1.0
661,1.0
662,1.0
663,0.0
664,1.0
665,1.0
666,0.0
667,1.0
668,1.0
669,0.0
670,1.0
671,0.0
672,0.0
673,1.0
674,0.0
675,1.0
676,1.0
677,1.0
678,0.0
679,1.0
680,1.0
681,1.0
682,0.0
683,1.0
684,1.0
685,1.0
686,1.0
687,0.0
688,1.0
689,0.0
690,0.0
691,1.0
692,1.0
693,1.0
694,
695,1.0
696,0.0
697,0.0
698,0.0
699,1.0
700,1.0
701,0.0
702,0.0
703,0.0
704,1.0
705,1.0
706,1.0
707,1.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,1.0
715,0.0
716,1.0
717,
718,
719,1.0
720,1.0
721,1.0
722,1.0
723,0.0
724,0.0
725,0.0
726,1.0
727,1.0
728,1.0
729,1.0
730,1.0
731,0.0
732,1.0
733,1.0
734,0.0
735,0.0
736,0.0
737,1.0
738,0.0
739,1.0
740,0.0
741,1.0
742,0.0
743,1.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,
752,
753,0.0
754,1.0
755,
756,1.0
757,0.0
758,1.0
759,1.0
760,1.0
761,0.0
762,1.0
763,
764,0.0
765,1.0
766,1.0
767,1.0
768,0.0
769,1.0
770,1.0
771,1.0
772,1.0
773,0.0
774,0.0
775,0.0
776,1.0
777,0.0
778,0.0
779,1.0
780,1.0
781,1.0
782,1.0
783,1.0
784,0.0
785,1.0
786,0.0
787,0.0
788,
789,1.0
790,1.0
791,0.0
792,1.0
793,0.0
794,0.0
795,1.0
796,1.0
797,1.0
798,0.0
799,1.0
800,0.0
801,1.0
802,0.0
803,1.0
804,0.0
805,
806,0.0
807,1.0
808,1.0
809,1.0
810,0.0
811,1.0
812,1.0
813,1.0
814,0.0
815,0.0
816,1.0
817,1.0
818,0.0
819,1.0
820,1.0
821,0.0
822,1.0
823,1.0
824,0.0
825,
826,
827,0.0
828,1.0
829,0.0
830,0.0
831,0.0
832,0.0
833,1.0
834,1.0
835,1.0
836,0.0
837,0.0
838,1.0
839,1.0
840,1.0
841,0.0
842,1.0
843,0.0
844,0.0
845,0.0
846,1.0
847,0.0
848,0.0
849,1.0
850,1.0
851,1.0
852,1.0
853,0.0
854,0.0
855,1.0
856,0.0
857,1.0
858,1.0
859,0.0
860,0.0
861,1.0
862,1.0
863,0.0
864,1.0
865,0.0
866,1.0
867,1.0
868,1.0
869,1.0
870,0.0
871,0.0
872,1.0
873,
874,0.0
875,0.0
876,0.0
877,1.0
878,0.0
879,1.0
880,0.0
881,1.0
882,1.0
883,1.0
884,0.0
885,1.0
886,1.0
887,0.0
888,1.0
889,1.0
890,1.0
891,0.0
892,1.0
893,0.0
894,0.0
895,1.0
896,0.0
897,1.0
898,0.0
899,0.0
900,0.0
901,1.0
902,1.0
903,1.0
904,1.0
905,1.0
906,1.0
907,1.0
908,0.0
909,1.0
910,0.0
911,0.0
912,0.0
913,1.0
914,1.0
915,0.0
916,
917,1.0
918,1.0
919,1.0
920,0.0
921,0.0
922,0.0
923,
924,0.0
925,1.0
926,1.0
927,0.0
928,1.0
929,1.0
930,0.0
931,0.0
932,1.0
933,0.0
934,1.0
935,1.0
936,1.0
937,1.0
938,0.0
939,
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,1.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,1.0
954,
955,0.0
956,1.0
957,0.0
958,1.0
959,0.0
960,0.0
961,0.0
962,0.0
963,1.0
964,1.0
965,1.0
966,1.0
967,
968,1.0
969,0.0
970,1.0
971,1.0
972,0.0
973,1.0
974,0.0
975,0.0
976,1.0
977,0.0
978,1.0
979,1.0
980,0.0
981,
982,0.0
983,1.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,1.0
991,0.0
992,1.0
993,1.0
994,1.0
995,0.0
996,0.0
997,0.0
998,1.0
999,1.0
1000,1.0
1001,0.0
1002,0.0
1003,
1004,0.0
1005,1.0
1006,1.0
1007,1.0
1008,1.0
1009,0.0
1010,1.0
1011,0.0
1012,1.0
1013,0.0
1014,1.0
1015,1.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,1.0
1021,0.0
1022,
1023,1.0
1024,0.0
1025,1.0
1026,0.0
1027,1.0
1028,1.0
1029,1.0
1030,0.0
1031,1.0
1032,1.0
1033,1.0
1034,1.0
1035,0.0
1036,1.0
1037,1.0
1038,1.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,
1044,0.0
1045,
1046,0.0
1047,1.0
1048,
1049,1.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,1.0
1055,1.0
1056,1.0
1057,1.0
1058,0.0
1059,0.0
1060,1.0
1061,0.0
1062,0.0
1063,1.0
1064,1.0
1065,0.0
1066,1.0
1067,0.0
1068,1.0
1069,1.0
1070,0.0
1071,
1072,1.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,1.0
1078,1.0
1079,0.0
1080,1.0
1081,1.0
1082,0.0
1083,0.0
1084,1.0
1085,1.0
1086,1.0
1087,0.0
1088,0.0
1089,1.0
1090,1.0
1091,1.0
1092,1.0
1093,1.0
1094,
1095,
1096,
1097,1.0
1098,1.0
1099,0.0
1100,1.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,1.0
1107,1.0
1108,0.0
1109,1.0
1110,
1111,0.0
1112,1.0
1113,1.0
1114,
1115,1.0
1116,1.0
1117,0.0
1118,1.0
1119,1.0
1120,
1121,
1122,1.0
1123,1.0
1124,0.0
1125,1.0
1126,
1127,0.0
1128,1.0
1129,0.0
1130,1.0
1131,1.0
1132,0.0
1133,1.0
1134,0.0
1135,1.0
1136,0.0
1137,
1138,1.0
1139,1.0
1140,0.0
1141,0.0
1142,1.0
1143,0.0
1144,
1145,1.0
1146,0.0
1147,1.0
1148,1.0
1149,1.0
1150,1.0
1151,1.0
1152,1.0
1153,1.0
1154,1.0
1155,1.0
1156,1.0
1157,0.0
1158,0.0
1159,1.0
1160,
1161,0.0
1162,1.0
1163,0.0
1164,1.0
1165,
1166,1.0
1167,0.0
1168,1.0
1169,0.0
1170,1.0
1171,0.0
1172,1.0
1173,1.0
1174,1.0
1175,1.0
1176,0.0
1177,0.0
1178,1.0
1179,0.0
1180,0.0
1181,1.0
1182,1.0
1183,1.0
1184,0.0
1185,1.0
1186,1.0
1187,1.0
1188,1.0
1189,0.0
1190,1.0
1191,1.0
1192,0.0
1193,1.0
1194,1.0
1195,0.0
1196,1.0
1197,0.0
1198,1.0
1199,1.0
1200,0.0
1201,1.0
1202,0.0
1203,1.0
1204,0.0
1205,0.0
1206,1.0
1207,1.0
1208,0.0
1209,1.0
1210,0.0
1211,1.0
1212,0.0
1213,0.0
1214,1.0
1215,1.0
1216,0.0
1217,0.0
1218,0.0
1219,1.0
1220,0.0
1221,1.0
1222,1.0
1223,0.0
1224,0.0
1225,1.0
1226,0.0
1227,1.0
1228,1.0
1229,1.0
1230,0.0
1231,1.0
1232,0.0
1233,1.0
1234,1.0
1235,1.0
1236,1.0
1237,
1238,1.0
1239,1.0
1240,1.0
1241,0.0
1242,1.0
1243,1.0
1244,0.0
1245,1.0
1246,1.0
1247,0.0
1248,1.0
1249,1.0
1250,0.0
1251,0.0
1252,0.0
1253,1.0
1254,1.0
1255,0.0
1256,
1257,0.0
1258,1.0
1259,0.0
1260,
1261,1.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
